X03.07.2018,X14.49.44,X0.001233,X0.000733,X0.003226,X0.001290,X0.002350,X0.000807,X0.002374,X0.415148,X211.931476,X209.731352,X206.512412,X206.383755,X
12-12-2020,16:44:37,0.101291,0.001022,0.000878,-0.00045,0.362457,0.07725,-0.256236,0.820341,-637.100405,-6.176539,77.606536,-7.572555,0.433267
12-12-2020,16:44:38,0.120385,0.00074,0.001127,0.00228,0.363674,0.078242,-0.258468,0.819866,-637.104582,-6.418398,78.172545,-7.666959,0.433877
12-12-2020,16:44:39,0.099877,0.000437,0.001487,-0.000756,0.362892,0.080348,-0.273812,0.819761,-637.109595,-6.269691,78.346734,-7.849502,0.434425
12-12-2020,16:44:40,0.067323,0.000643,0.000894,0.00019,0.365522,0.082976,-0.302106,0.81962,-637.107924,-5.840276,78.097773,-7.81692,0.434814
12-12-2020,16:44:41,0.065506,0.001406,0.001277,0.002219,0.363004,0.080717,-0.296819,0.819788,-637.107089,-5.944288,77.129502,-8.334891,0.435456
12-12-2020,16:44:41,0.009784,0.001128,0.001628,-0.000113,0.36185,0.07865,-0.28599,0.819822,-637.108342,-5.617214,78.205127,-8.534143,0.43587
12-12-2020,16:44:42,0.000811,0.000506,0.001183,8.00E-05,0.361226,0.077597,-0.288718,0.819637,-637.097899,-5.919642,78.349658,-8.95771,0.43627
12-12-2020,16:44:43,0.068239,0.001442,0.001715,0.003261,0.363721,0.076779,-0.295112,0.819404,-637.096646,-5.807694,77.479968,-7.645656,0.436791
12-12-2020,16:44:44,0.071674,0.000185,0.0016,-0.000598,0.365467,0.077524,-0.302692,0.819413,-637.094557,-6.687827,78.171292,-7.088001,0.437378
12-12-2020,16:44:45,0.071241,0.000172,0.000495,0.003602,0.363005,0.079327,-0.300104,0.819191,-637.097481,-5.950554,77.846724,-8.06045,0.438035
12-12-2020,16:44:46,0.075334,0.00113,0.001927,-0.001236,0.366067,0.079377,-0.269195,0.819302,-637.099152,-5.746707,77.442373,-8.385018,0.438692
12-12-2020,16:44:47,0.089005,0.000978,0.001109,0.002561,0.363734,0.080162,-0.267118,0.819433,-637.092051,-5.877871,77.480385,-8.42846,0.439045
12-12-2020,16:44:48,0.096083,0.000354,0.0021,0.002659,0.36,0.077947,-0.260394,0.819168,-637.107089,-5.988148,77.011287,-7.761364,0.439526
12-12-2020,16:44:49,0.12519,0.0014,0.001172,0.002412,0.358873,0.077083,-0.280952,0.819235,-637.09957,-5.927997,76.759403,-8.037058,0.439978
12-12-2020,16:44:50,0.132719,0.000877,0.001906,0.000293,0.358837,0.077399,-0.279578,0.818884,-637.097481,-6.047464,77.736447,-7.82987,0.440613
12-12-2020,16:44:51,0.124948,0.000863,0.002239,-0.00026,0.360672,0.076231,-0.283139,0.818943,-637.099152,-5.954313,77.843383,-8.655699,0.441393
12-12-2020,16:44:52,0.127912,0.001218,0.00118,0.003009,0.359587,0.080831,-0.295768,0.819192,-637.106253,-5.991908,77.437778,-7.852009,0.441671
12-12-2020,16:44:52,0.113953,0.001123,0.001773,-0.00094,0.361615,0.081194,-0.303743,0.818794,-637.094975,-6.391247,77.126995,-8.491954,0.442112
12-12-2020,16:44:53,0.103443,0.001009,0.001403,0.002545,0.364232,0.079478,-0.301072,0.818719,-637.104582,-6.304361,77.052224,-8.888369,0.442591
12-12-2020,16:44:54,0.103166,0.001092,0.001445,0.002307,0.364185,0.075961,-0.293972,0.818596,-637.097063,-6.623081,77.053895,-8.302309,0.443234
12-12-2020,16:44:55,0.095678,0.00049,0.001345,0.002821,0.364064,0.078543,-0.294082,0.818543,-637.087456,-6.345298,77.189653,-7.458935,0.443686
12-12-2020,16:44:56,0.089724,0.000255,0.001211,0.000524,0.362602,0.079586,-0.285489,0.818635,-637.098317,-6.420069,76.236002,-7.808984,0.444333
12-12-2020,16:44:57,0.083269,0.001007,0.001652,-0.000177,0.363734,0.080237,-0.297598,0.818645,-637.097481,-6.060414,76.790732,-8.511169,0.444785
12-12-2020,16:44:58,0.079665,0.000717,0.001691,0.002354,0.363714,0.076475,-0.325453,0.81851,-637.111266,-6.027414,77.150388,-7.483581,0.445327
12-12-2020,16:44:59,0.083096,0.000948,0.001822,0.000614,0.366685,0.076742,-0.313295,0.818579,-637.105418,-5.430494,77.892674,-7.648997,0.445728
12-12-2020,16:45:00,0.094955,0.000347,0.000915,0.000172,0.365099,0.07531,-0.31567,0.818448,-637.081608,-5.769264,76.845871,-8.133969,0.446319
12-12-2020,16:45:01,0.107991,0.001054,0.001891,0.002316,0.364706,0.074266,-0.297547,0.818339,-637.094975,-5.633505,77.238526,-7.839059,0.446793
12-12-2020,16:45:02,0.121353,0.000244,0.002119,0.002891,0.363451,0.075197,-0.298898,0.818207,-637.102494,-5.887478,76.580619,-7.945578,0.447346
12-12-2020,16:45:03,0.127353,0.001045,0.000663,7.30E-05,0.362445,0.076681,-0.286408,0.81807,-637.11043,-5.751719,77.205109,-8.358284,0.447827
12-12-2020,16:45:03,0.124602,0.00127,0.001075,0.002936,0.362403,0.075845,-0.294012,0.818036,-637.101658,-5.158559,77.081464,-7.595529,0.448366
12-12-2020,16:45:04,0.120163,0.001133,0.001303,0.002181,0.362299,0.072217,-0.318454,0.81804,-637.099152,-6.191995,77.441537,-7.714997,0.448878
12-12-2020,16:45:05,0.119225,0.000969,0.001581,0.000692,0.362672,0.075827,-0.308755,0.818173,-637.102076,-6.182387,76.949465,-7.408809,0.449391
12-12-2020,16:45:06,0.117785,-0.003201,-0.008602,-0.018485,0.350644,0.069374,-0.323315,0.817992,-637.107089,-6.030338,76.942781,-8.90466,0.449538
12-12-2020,16:45:07,0.096873,-0.010448,-0.010005,-0.023583,0.357769,0.065305,-0.307491,0.818035,-637.096646,-5.293064,75.93775,-7.645238,0.450289
12-12-2020,16:45:08,0.111681,-0.019151,-0.015825,-0.013062,0.353357,0.068472,-0.299841,0.818025,-637.115861,-6.055401,77.428588,-8.560877,0.450467
12-12-2020,16:45:09,0.10635,-0.010747,-0.009735,-0.022178,0.35397,0.069859,-0.311416,0.817641,-637.125468,-5.367836,76.766086,-7.819009,0.451525
12-12-2020,16:45:10,0.097791,-0.018745,-0.011432,-0.015619,0.35191,0.069365,-0.312785,0.817883,-637.154709,-5.750884,76.608607,-8.353689,0.451751
12-12-2020,16:45:11,0.090133,-0.016614,-0.011175,-0.019118,0.350007,0.068876,-0.318412,0.817433,-637.102494,-5.573771,75.973256,-7.675731,0.45247
12-12-2020,16:45:12,0.086506,-0.017369,-0.011718,-0.017542,0.350344,0.069332,-0.315073,0.817679,-637.13424,-6.021566,75.958219,-8.176994,0.452965
12-12-2020,16:45:13,0.08387,-0.021607,-0.009148,-0.018496,0.351215,0.069281,-0.317824,0.81755,-637.117532,-6.069186,76.875529,-8.264715,0.453336
12-12-2020,16:45:14,0.074209,-0.019286,-0.010989,-0.019679,0.349668,0.068148,-0.329292,0.817302,-637.123797,-6.819408,76.464076,-8.90633,0.453919
12-12-2020,16:45:15,0.095025,-0.0193,-0.007716,-0.016398,0.351228,0.070041,-0.342953,0.817627,-637.102494,-5.798086,76.515873,-8.750104,0.454483
12-12-2020,16:45:15,0.105198,-0.017791,-0.008781,-0.018056,0.355662,0.067522,-0.349881,0.817234,-637.148025,-6.090489,76.573936,-8.443916,0.455102
12-12-2020,16:45:16,0.117201,-0.010042,-0.008584,-0.018666,0.359329,0.063809,-0.357998,0.816709,-637.103747,-5.457646,75.072237,-7.425936,0.455969
12-12-2020,16:45:17,0.128031,-0.012606,-0.012127,-0.023974,0.357292,0.061384,-0.371771,0.816711,-637.210265,-5.794327,76.710948,-7.895034,0.456489
12-12-2020,16:45:18,0.138139,-0.020043,-0.010997,-0.018343,0.35137,0.067655,-0.363367,0.817064,-637.048608,-6.133097,76.536759,-8.193703,0.456892
12-12-2020,16:45:19,0.143947,-0.018595,-0.012861,-0.018457,0.348931,0.068665,-0.36457,0.817084,-637.07576,-5.94387,77.104856,-8.163627,0.457375
12-12-2020,16:45:20,0.129209,-0.024969,-0.013753,-0.024699,0.346692,0.066198,-0.359504,0.817214,-637.091633,-5.682378,75.636158,-8.074235,0.457224
12-12-2020,16:45:21,0.121411,-0.021816,-0.013504,-0.022925,0.345265,0.069857,-0.368607,0.816872,-637.09957,-5.998173,75.961978,-7.894198,0.458049
12-12-2020,16:45:22,0.119952,-0.012196,-0.012468,-0.018294,0.347669,0.075104,-0.354834,0.816214,-637.041924,-6.063338,75.716777,-6.954749,0.458721
12-12-2020,16:45:23,0.11356,-0.021522,-0.018922,-0.022669,0.344357,0.07364,-0.375231,0.816495,-637.02438,-6.16359,76.02756,-7.560441,0.45872
12-12-2020,16:45:24,0.119151,-0.017961,-0.016829,-0.013323,0.345539,0.069975,-0.362971,0.816161,-637.152202,-5.954731,75.667904,-8.989456,0.459811
12-12-2020,16:45:25,0.131969,-0.014521,-0.008445,-0.012797,0.35249,0.073373,-0.369667,0.816286,-637.006001,-5.978541,74.918517,-7.35743,0.459903
12-12-2020,16:45:25,0.132647,-0.013397,-0.016948,-0.021428,0.34883,0.06918,-0.373928,0.815939,-637.026887,-6.042034,76.119876,-8.043742,0.460492
12-12-2020,16:45:26,0.122402,-0.003187,-0.003459,-0.011991,0.351369,0.080685,-0.37625,0.816834,-637.064064,-6.194501,76.355887,-7.026597,0.461569
12-12-2020,16:45:27,0.152522,-0.010157,-9.50E-05,-0.015099,0.340619,0.063672,-0.39149,0.815887,-637.011431,-5.302672,75.923966,-8.728382,0.461357
12-12-2020,16:45:28,0.153409,-0.011989,-0.017716,-0.016367,0.340338,0.083098,-0.390815,0.815135,-637.092468,-5.902098,75.893055,-7.448493,0.462165
12-12-2020,16:45:29,0.160731,-0.02024,-0.013842,-0.020195,0.344486,0.218954,-0.39255,0.815276,-637.135493,-4.65479,76.883883,-6.285146,0.46244
12-12-2020,16:45:30,0.17228,-0.015321,-0.014034,-0.013596,0.345541,0.587915,-0.360171,0.814385,-637.142177,-0.896576,79.379752,-2.608805,0.462992
12-12-2020,16:45:31,0.164328,-0.012626,0.560154,-0.010938,0.356103,1.19584,-0.363575,0.813013,-637.150949,4.377121,86.390323,3.816125,0.46375
12-12-2020,16:45:32,0.156703,-0.014605,2.096103,-0.019447,0.360256,1.934848,-0.38312,0.809591,-637.131734,10.987936,92.249662,9.15081,0.464267
12-12-2020,16:45:33,0.164965,-0.014198,3.303453,-0.0126,0.376274,2.820417,-0.396084,0.806011,-637.156379,18.927096,100.407707,17.654725,0.464505
12-12-2020,16:45:34,0.168865,-0.014741,2.614052,-0.010952,0.393132,3.888412,-0.383486,0.801439,-637.169746,30.895152,112.274257,30.024209,0.464999
12-12-2020,16:45:35,0.156583,-0.020373,2.583923,-0.01727,0.42181,4.96572,-0.369911,0.793847,-637.156379,43.899986,124.497122,44.051618,0.46633
12-12-2020,16:45:36,0.13297,-0.017919,2.365096,-0.012187,0.447326,5.931215,-0.371036,0.790926,-637.145519,57.271159,137.848662,58.564416,0.465607
12-12-2020,16:45:36,0.129357,-0.014515,2.979255,-0.013722,0.477289,6.874542,-0.399576,0.781916,-637.116278,68.834445,147.596961,67.394152,0.467401
12-12-2020,16:45:37,0.175078,-0.010469,4.281354,-0.010815,0.493486,7.667147,-0.401752,0.774314,-637.089544,75.458627,150.808799,74.308648,0.468851
12-12-2020,16:45:38,0.187018,-0.011735,2.789816,-0.013368,0.496126,8.402237,-0.361958,0.764124,-637.094557,76.857149,150.777053,74.546747,0.463971
12-12-2020,16:45:39,0.190161,-0.016518,1.840386,-1.124655,0.49094,8.400697,-0.314123,0.755823,-637.198151,70.711673,143.905999,68.318981,0.468941
12-12-2020,16:45:40,0.169283,-0.016693,1.261541,-1.969999,0.48254,8.397085,-0.34333,0.748578,-637.115861,68.243791,138.776415,70.354523,0.470026
12-12-2020,16:45:41,0.20179,-0.011982,0.885186,-1.62235,0.485307,8.397839,-0.28993,0.736474,-637.135911,72.20084,140.877957,71.753881,0.47365
12-12-2020,16:45:42,0.209294,-0.013381,0.664001,-1.992014,0.486734,8.398533,-0.252729,0.730885,-637.154291,74.657443,142.55468,75.156617,0.470326
12-12-2020,16:45:43,0.229667,-0.015393,0.51644,-1.699729,0.481737,8.397967,-0.231599,0.723338,-637.114608,75.790296,140.446036,80.53725,0.472679
12-12-2020,16:45:44,0.243053,-0.018266,0.43152,-1.040517,0.479193,8.40259,-0.212146,0.714367,-637.112101,76.932756,138.615175,93.06296,0.468992
